Tue Jul  9 09:52:18 2024    output.prof

         22057664 function calls (20662531 primitive calls) in 18.189 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      474    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:1882(get_outgoing_states)
       12    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/listobj.py:214(zfill)
        1    0.000    0.000    0.003    0.003 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/_property.py:1(<module>)
      162    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:576(get_getattr)
        2    0.000    0.000    0.003    0.002 /opt/homebrew/lib/python3.11/site-packages/stl/stl.py:232(_load_ascii)
     3030    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/numpy_support.py:394(<listcomp>)
      493    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/packer.py:132(argument_types)
1050/1042    0.001    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/copy.py:259(_reconstruct)
     1044    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:446(get_null_value)
    11188    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/controlflow.py:96(add_node)
     4520    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/abstract.py:127(__ne__)
        4    0.001    0.000    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir_utils.py:823(find_potential_aliases)
      208    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/passmanagers.py:95(create_function_pass_manager)
      205    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1180(make_overload_method_template)
       71    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1420(set_env)
       13    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/callwrapper.py:197(get_env)
        1    0.000    0.000    0.003    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/randomimpl.py:1(<module>)
      148    0.000    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:504(_from_parts)
       20    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/rangeobj.py:26(range1_impl)
      210    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1158(make_overload_attribute_template)
      100    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:234(decref)
        2    0.000    0.000    0.003    0.001 {built-in method numpy.fromiter}
     6628    0.003    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/utils.py:485(__setitem__)
     2424    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/instructions.py:521(descr)
      308    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:2243(op_STORE_FAST)
     4939    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:605(<genexpr>)
        1    0.002    0.002    0.003    0.003 /Users/duncan/Desktop/myenv/DPhil/Comet_Nucleus_Model/comet_nucleus_model/thermophysical_body_model.py:190(calculate_visible_facets)
       75    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:1174(bytes_from_string_and_size)
       67    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:131(load_item)
     1584    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/numpy_support.py:332(_ufunc_loop_sig)
      956    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ssa.py:364(on_other)
      136    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1512(init_first_block)
      675    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:545(get_argument_type)
       51    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/tupleobj.py:346(static_getitem_tuple)
      208    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/passmanagers.py:738(__init__)
    37012    0.003    0.000    0.003    0.000 {method 'index' of 'tuple' objects}
      208    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/transforms.py:6(create_pass_manager_builder)
       67    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:491(unpack_value)
      110    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:3044(op_POP_JUMP_FORWARD_IF_FALSE)
        2    0.002    0.001    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/utilities/transformations.py:8(axis_angle_rotation)
       75    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:324(err_set_none)
     6698    0.002    0.000    0.003    0.000 <frozen os>:756(encode)
       24    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:832(__init__)
        2    0.000    0.000    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:362(call_iternext)
      128    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/stl/stl.py:140(_ascii_reader)
        1    0.000    0.000    0.003    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/numbers.py:1(<module>)
     4999    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1100(__init__)
      136    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:205(_build_cfg)
        2    0.000    0.000    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/typed/listobject.py:210(codegen)
     7414    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/analysis.py:138(<genexpr>)
        2    0.000    0.000    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/typed/listobject.py:166(_list_codegen_set_method_table)
     3745    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:1114(add_attribute)
    16200    0.003    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/instructions.py:682(<listcomp>)
     2306    0.002    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/ast.py:267(iter_child_nodes)
      208    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/targets.py:268(add_analysis_passes)
    35444    0.003    0.000    0.003    0.000 {built-in method numpy.asarray}
      867    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:56(create_struct_proxy)
        2    0.000    0.000    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/typed/listobject.py:309(codegen)
     3376    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/module.py:138(add_global)
       14    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:1216(nrt_adapt_ndarray_to_python)
     5612    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/target_extension.py:47(current_target)
      184    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cloudpickle/cloudpickle.py:1260(dump)
    11673    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:59(__len__)
        1    0.000    0.000    0.003    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/listobj.py:868(list_append)
       72    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/numeric.py:1468(cross)
      206    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:2779(op_BINARY_OP)
      208    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/transforms.py:13(__init__)
    37869    0.003    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:276(__contains__)
        6    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/plotter.py:4896(close)
     1562    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/cffi/api.py:952(_builtin_function_type)
      386    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:352(_do_work)
       31    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:675(pair_first)
       23    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/tqdm/std.py:1326(refresh)
     4266    0.002    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/dis.py:594(_unpack_opargs)
     4026    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:241(fixup)
     3944    0.002    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/warnings.py:487(__exit__)
       32    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:682(pair_second)
       16    0.001    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/collections/__init__.py:1014(__iter__)
       16    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/pointset.py:99(shallow_copy)
        6    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:563(array_len)
       69    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:395(alloca_once_value)
       18    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/numeric.py:2330(within_tol)
     6996    0.003    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu_options.py:58(encode)
       12    0.002    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderer.py:3493(deep_clean)
      132    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1522(copy)
        4    0.000    0.000    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderers.py:418(deep_clean)
     2156    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/abstract.py:443(literal_type)
       47    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:516(_validate_sigs)
      799    0.001    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:1114(lock_type)
      148    0.000    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:400(_from_text_for)
      133    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/executionengine.py:84(add_module)
        9    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1655(_fill_cache)
       14    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:132(read_const)
      513    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:469(get_data_type)
    27733    0.003    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:49(args)
        4    0.000    0.000    0.003    0.001 /opt/homebrew/lib/python3.11/site-packages/tqdm/std.py:953(__init__)
       18    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/listobj.py:68(fix_index)
      150    0.000    0.000    0.003    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:468(from_argument)
      528    0.000    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/itanium_mangler.py:103(mangle_abi_tag)
    36546    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
     3324    0.001    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1179(get)
      675    0.001    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:546(<listcomp>)
       75    0.000    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:1367(build_dynamic_excinfo_struct)
     4566    0.002    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:918(__init__)
        3    0.002    0.001    0.002    0.001 {built-in method posix.read}
     3222    0.001    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/packer.py:137(<genexpr>)
    25161    0.002    0.000    0.002    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      460    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       19    0.000    0.000    0.002    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:571(_code)
        1    0.000    0.000    0.002    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4914(array_copy)
        1    0.000    0.000    0.002    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4868(_array_copy)
     1612    0.002    0.000    0.002    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:735(unwrap)
     2185    0.002    0.000    0.002    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/traceback.py:236(clear_frames)
    10679    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
       16    0.002    0.000    0.002    0.000 /Users/duncan/Desktop/myenv/DPhil/Comet_Nucleus_Model/comet_nucleus_model/thermophysical_body_model.py:514(<genexpr>)
      208    0.000    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/transforms.py:25(opt_level)
     6080    0.002    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1312(append)
       94    0.000    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/extending.py:398(intrinsic)
        2    0.000    0.000    0.002    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/colors.py:701(__call__)
1974/1965    0.001    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:699(unify_pairs)
      292    0.001    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:2304(op_LOAD_GLOBAL)
     1662    0.001    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:377(__init__)
      952    0.000    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:312(install_listener)
       13    0.000    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:1267(src_getitem)
      208    0.000    0.000    0.002    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/transforms.py:101(_dispose)
